N,P,K,temperature,humidity,ph,rainfall,predict
140,86,0,39.93422606,82.43176518,6.358640704,89.50005253,,kidneybeans
60,10,145,24.41557742,76.78164266,6.291949208,283.6201656,,grapes
85,113,93,36.14775586,28.5521449,8.13456022,275.8477645,,kidneybeans
45,68,123,21.26651229,91.14351729,7.688779651,261.4968074,,kidneybeans
123,79,105,36.11264903,28.65926307,6.836587976,104.7147632,,kidneybeans
85,29,18,35.55917916,39.46675956,7.543467141,297.3045793,,kidneybeans
22,17,8,35.85809888,93.97440714,5.998423462,156.330119,,banana
131,29,132,22.27605249,53.82747004,8.701727317,121.8275978,,kidneybeans
27,125,59,21.26371624,17.98932677,6.722203452,70.40320624,,kidneybeans
123,112,69,16.66642655,86.8936865,7.083070137,43.41383172,,kidneybeans
117,41,11,39.88234061,44.01764613,4.720626648,195.7306318,,kidneybeans
145,132,135,32.80736651,33.04933268,5.771021238,15.6306883,,coffee
59,146,8,36.31813811,58.17269213,8.717180424,99.32205558,,kidneybeans
58,135,75,24.70643499,44.3818255,4.026136523,220.7725831,,kidneybeans
41,121,57,39.25240535,58.45414527,4.991467676,10.52985726,,kidneybeans
49,32,41,22.78461614,30.50234751,7.274300122,102.9858046,,kidneybeans
114,95,120,19.98929069,89.45112979,5.738837761,139.7873752,,kidneybeans
108,56,41,24.00805276,41.63906625,6.703934333,144.1859338,,grapes
62,47,125,19.54323333,84.3268318,6.269343815,122.2746811,,kidneybeans
10,94,126,11.40406815,28.09537713,7.681294808,28.53364458,,grapes
104,144,147,26.48733902,34.94531385,7.977898863,270.5152794,,kidneybeans
83,72,138,20.75833746,32.78843537,7.803358187,232.5248602,,coffee
72,89,81,39.12150632,87.99629206,5.138081405,162.2723324,,kidneybeans
83,6,58,26.60141085,39.54661814,8.31035398,16.42538384,,coffee
145,60,45,32.8705962,99.12921165,5.707652663,65.06537261,,coffee
63,51,71,33.49015775,98.127539,6.712210799,31.13180028,,kidneybeans
51,14,1,11.26033123,15.58812104,7.196413334,118.8478867,,mango
106,33,123,29.52104904,26.42845693,8.548570978,68.01311499,,kidneybeans
101,91,99,20.6396846,65.75096617,7.024606535,200.4248848,,kidneybeans
80,20,72,36.96409186,63.93842414,8.09525813,274.7944888,,coffee
101,27,71,15.70368532,29.24203447,8.990384971,258.3232954,,kidneybeans
78,92,19,22.46255877,14.93592453,7.150927997,196.279384,,coffee
10,67,97,35.72471855,75.50070494,8.994217093,208.1624854,,grapes
81,34,14,30.01288231,42.23759813,7.445355745,43.10284672,,grapes
42,18,134,16.76494055,90.94969293,6.558885761,133.2602297,,banana
145,111,135,11.38088463,94.2472908,6.94761987,238.1491252,,coffee
101,11,82,12.79233828,20.99753831,4.404684813,92.43161536,,kidneybeans
148,145,39,32.21904703,18.67087868,7.336526855,235.5500941,,kidneybeans
65,104,84,27.89510956,93.26561378,5.996092496,135.3610256,,kidneybeans
7,29,32,17.48368909,86.60944291,5.399780422,97.5986313,,grapes
30,36,50,22.0091885,69.43404076,5.546882054,124.7762876,,banana
122,37,53,37.75350525,17.53517248,6.5794721,158.8652402,,kidneybeans
11,34,31,23.17447973,68.06986729,6.496568018,154.7049317,,kidneybeans
59,52,55,13.66493363,78.64509049,8.460097557,140.8659983,,kidneybeans
107,125,97,26.76217422,82.17033304,8.703669713,61.34070417,,kidneybeans
22,11,38,11.54384656,45.49316184,7.642099045,171.9460814,,banana
65,68,138,18.33162079,80.74980381,7.146873837,64.571791,,kidneybeans
35,141,116,19.66728452,39.46897645,7.461117929,139.413684,,kidneybeans
112,22,71,18.05598666,91.93323384,6.76371891,92.51475737,,kidneybeans
8,84,26,36.73914314,32.8739826,8.255306397,246.0714641,,kidneybeans
118,16,49,12.12788814,94.60952568,8.270733198,22.8261535,,coffee
79,89,14,38.05269343,46.17962649,8.327265874,96.90428479,,kidneybeans
97,125,105,20.9968899,80.54213193,6.776851264,63.85830274,,kidneybeans
15,93,143,20.78165737,51.77961694,7.203697035,41.73567149,,coffee
120,110,30,27.12641574,65.3820007,8.125764601,17.23668255,,kidneybeans
85,21,42,19.42385833,36.01103061,5.231672721,46.26248159,,kidneybeans
104,141,48,11.88164851,25.15155752,6.069728423,69.16633903,,kidneybeans
122,122,139,10.44546806,95.28856413,4.497030657,99.23083258,,kidneybeans
121,144,10,21.57549317,46.22355613,7.877955756,160.8745015,,coffee
2,129,76,26.46983308,25.47538962,5.869566104,120.7837754,,mango
97,55,8,23.62409959,99.62785372,4.786438233,229.0718924,,kidneybeans
70,132,86,17.13098753,42.05172827,4.141838826,251.9039953,,kidneybeans
44,125,54,39.33022337,33.16512473,6.080608908,92.11020987,,grapes
58,104,146,35.81115765,78.91376118,4.348958719,88.95197473,,kidneybeans
13,67,125,39.23039716,48.81409028,7.983512801,134.1423917,,kidneybeans
90,55,149,11.81890668,88.84649828,4.829257018,203.6773872,,kidneybeans
109,8,12,34.05311103,96.02935654,5.769903182,209.5712301,,grapes
107,59,100,27.73162991,99.08680922,5.856583587,58.57808503,,kidneybeans
22,11,100,22.8983826,41.93632663,6.838919481,263.6178316,,banana
130,68,85,11.89264197,12.39107075,5.018028555,175.71618,,kidneybeans
33,110,26,17.38211367,76.92849134,7.94386448,239.5531189,,grapes
84,42,142,25.84860192,81.57949736,4.859473272,29.77479189,,kidneybeans
24,41,116,11.13372651,22.31092097,5.11706172,97.67036935,,kidneybeans
33,107,95,27.49526702,12.73386064,5.110313197,185.4132583,,grapes
108,56,73,14.09869879,42.72174351,4.866034817,28.52668445,,grapes
5,95,5,22.46554874,54.85048489,6.343954182,179.3658367,,coffee
7,88,138,10.61200785,22.02789646,6.211406201,270.8506261,,grapes
137,20,30,32.62092302,54.8816789,4.18810049,120.5130464,,grapes
78,30,23,26.476234,31.24306751,4.618081427,157.5462314,,coffee
50,143,30,26.67568164,34.91670207,5.090517271,271.5054761,,grapes
101,20,124,25.52660621,46.13920491,7.612838882,80.1707694,,kidneybeans
124,14,63,30.23340775,25.59723575,4.077363552,100.1609726,,grapes
17,127,119,18.15199022,59.98299565,5.814212178,91.09800321,,kidneybeans
61,14,106,37.72935132,77.1066279,7.707878232,79.81074989,,coffee
54,139,61,38.0343995,18.94665962,4.24808924,262.4751532,,grapes
102,132,112,19.25512881,23.77685641,7.61546835,223.9823753,,kidneybeans
29,43,46,16.05841275,29.69227703,8.489328372,236.8134062,,kidneybeans
79,130,85,17.45991928,99.70869099,8.077796542,41.72079102,,kidneybeans
51,35,138,32.88682905,83.35039219,6.841627381,200.9044193,,mango
95,45,44,17.50558819,49.18756936,5.771371221,11.9601875,,kidneybeans
115,58,58,29.52065737,70.15601314,8.018421332,63.72850025,,kidneybeans
88,131,33,18.14677283,52.96194461,4.903825116,170.5002873,,kidneybeans
3,109,118,39.0754485,39.60876168,6.595974917,89.5174132,,kidneybeans
110,75,63,16.9692234,85.78458587,4.418052204,101.9370195,,kidneybeans
32,133,67,31.20706216,18.11925859,8.534258275,142.3833739,,kidneybeans
90,91,35,13.92327078,52.30490715,6.579480758,250.7155277,,kidneybeans
3,7,53,21.34126706,77.93952841,6.319118032,282.5116576,,kidneybeans
56,32,4,14.29487397,52.41592107,7.061314892,65.84773471,,mango
109,142,4,16.55038095,79.35348524,4.158847522,167.6116056,,grapes
118,144,25,14.23869275,49.49904086,8.183216653,83.52664216,,coffee
72,82,107,31.21284648,66.76687767,7.676284562,170.4964691,,kidneybeans
82,58,124,28.693715,18.7735879,6.200176907,105.5731088,,kidneybeans
127,107,49,29.48808025,74.62031662,8.612877807,74.89235018,,kidneybeans
78,67,104,22.27262695,36.93602934,7.860444734,62.78708133,,coffee
33,48,60,21.65663754,84.14965698,5.686892228,267.499744,,grapes
29,60,87,13.0602243,83.66625634,6.032302756,243.6634455,,kidneybeans
73,114,114,16.61520428,14.54819625,7.145765955,277.3756516,,mango
55,36,43,24.8985151,90.10678384,6.437577563,286.1645708,,kidneybeans
143,68,94,12.31826305,92.28364536,6.98301414,175.1233811,,coffee
144,99,133,38.09177994,25.31731342,5.464149376,29.13054815,,grapes
123,87,71,37.64415078,60.09025437,7.89731914,186.7651429,,kidneybeans
73,93,72,10.45814931,51.82056506,7.557544612,141.73984,,mango
117,149,16,36.32911464,73.32559312,5.592869258,204.8814204,,kidneybeans
43,127,15,29.94052002,19.34509506,7.48156195,80.13967453,,kidneybeans
4,48,14,39.03306319,24.2650268,4.527825872,108.8083764,,grapes
47,72,38,11.15525471,70.98300762,6.071988472,231.4642197,,kidneybeans
10,28,11,22.8277163,37.10535651,7.870247221,182.1118863,,grapes
83,58,143,20.61111212,55.93951809,4.42949218,65.74404217,,coffee
23,25,141,14.93280221,56.10301117,8.442103619,170.2897345,,kidneybeans
133,143,113,18.27874243,75.48368311,4.721402321,167.2551576,,coffee
110,10,91,36.7140855,83.1278449,7.397049929,257.8868647,,kidneybeans
72,77,114,21.41690944,18.92067568,8.549308114,209.1326939,,kidneybeans
64,104,66,17.72765368,14.48950747,7.130294614,137.2397312,,kidneybeans
10,137,137,10.11958695,94.77858241,6.11809202,66.59740351,,grapes
87,85,117,10.71239486,14.04424638,6.358116713,36.13864312,,kidneybeans
19,22,88,27.1403759,25.66584957,4.404874406,152.9789933,,banana
1,48,57,37.00185572,87.58450717,6.221577405,124.6817776,,kidneybeans
30,120,70,22.56979429,29.81794851,4.831935865,239.3492799,,banana
6,126,29,19.14018721,49.09787099,5.813549825,85.75321657,,grapes
47,105,54,28.5745672,36.12877504,5.669209492,104.0165889,,kidneybeans
144,97,44,21.74070643,10.25397369,8.832309403,29.01477505,,grapes
73,87,57,39.38088567,18.53071947,4.736545311,253.628863,,mango
138,130,44,27.81547212,67.16296111,4.696410029,244.5160151,,grapes
66,6,69,37.59854515,34.66646878,7.236850576,78.05207043,,kidneybeans
67,77,49,33.94983265,23.09187965,5.782829505,258.0798123,,kidneybeans
52,52,96,35.35026123,90.39509402,4.521297995,204.8505471,,grapes
104,126,29,22.28256109,15.2209324,5.209331011,290.2156689,,kidneybeans
144,4,79,18.04597469,12.56951658,8.994018872,92.99655156,,grapes
84,147,48,33.19693476,87.98265477,7.696108594,87.41445219,,kidneybeans
63,117,7,36.98766002,88.47181903,8.033926696,226.631063,,kidneybeans
145,82,35,30.32418629,52.99207598,6.059149645,213.6313725,,coffee
40,122,68,33.38327651,95.48666052,8.296115168,204.9386789,,kidneybeans
133,143,31,25.97195923,15.67720155,4.034775298,253.5121308,,coffee
148,113,129,34.27382496,72.8207361,6.462614907,251.2648448,,kidneybeans
107,35,135,13.58169234,34.0131895,6.132651317,88.60382164,,kidneybeans
114,66,87,23.67880947,95.41729781,6.408298978,139.9480015,,kidneybeans
93,86,56,22.48489403,37.3920648,4.405272711,198.8728525,,grapes
131,54,64,37.55939568,92.19206006,4.189929584,162.7204239,,kidneybeans
137,134,109,19.80082251,23.12895701,7.427665965,40.20078539,,grapes
35,122,92,23.38506876,61.56636424,4.417957616,117.3284998,,kidneybeans
134,88,85,26.36446949,86.64750708,7.868810086,179.3563382,,kidneybeans
97,116,63,20.4569698,90.54422833,4.591539529,181.9906756,,kidneybeans
48,143,37,17.92835624,73.06740655,8.044168171,120.7362252,,grapes
52,37,73,21.28833153,92.59284862,8.802227833,285.4641102,,grapes
10,88,91,15.80187978,49.58795087,4.415954018,288.8137811,,grapes
149,135,83,23.38631403,37.37261923,7.530655125,102.6579925,,kidneybeans
113,1,135,35.83947159,13.26822324,6.822391694,35.65629697,,kidneybeans
31,149,77,29.64353775,15.60903846,6.973406463,204.688591,,grapes
52,126,52,15.36700658,89.72014256,6.714866495,89.70822564,,grapes
149,23,59,27.59856155,87.01514173,5.70093826,241.3716182,,kidneybeans
140,83,145,12.76585134,20.30418408,6.463016944,62.09057544,,kidneybeans
71,97,3,21.68958134,14.74895591,5.055172632,50.21703085,,kidneybeans
139,6,7,33.76630623,52.11446226,4.676239206,161.2189011,,kidneybeans
96,144,141,13.42436507,51.84234355,7.375731349,175.0894336,,coffee
65,122,80,38.29055288,55.05201346,7.771206274,32.55341384,,kidneybeans
149,109,21,21.18136277,22.86021481,5.465158424,239.5690773,,kidneybeans
115,40,82,35.96579896,96.17312065,4.77910025,292.3352622,,kidneybeans
19,132,68,16.49672945,12.76153952,4.170603643,131.2412106,,banana
2,105,74,10.02682161,70.96206852,8.241539917,89.54757791,,mango
81,141,105,33.92983581,43.8076288,7.025671653,231.7104282,,grapes
60,96,76,20.99137692,12.46484976,4.689430842,214.6533918,,grapes
79,146,95,14.01869877,88.03852685,5.961513308,84.97412082,,kidneybeans
123,42,88,35.26515093,50.33910248,5.353713576,64.00618604,,kidneybeans
94,12,26,25.32564586,45.12230444,8.726444497,177.4424808,,kidneybeans
110,66,6,14.22948381,41.68829406,8.710150588,129.9789521,,kidneybeans
133,122,29,19.21941748,30.18832282,5.584647042,134.9596719,,coffee
107,148,67,23.27714421,20.34902333,7.333363153,97.91990263,,kidneybeans
58,59,16,24.81962135,46.59871644,8.079886606,285.5110024,,kidneybeans
33,126,138,24.73022622,31.96778523,5.257481238,107.2238401,,grapes
140,122,142,39.28543302,59.12675118,5.472295929,180.2121989,,kidneybeans
17,53,82,35.31124821,69.74664474,7.778684714,221.6683297,,kidneybeans
139,62,144,23.87363077,74.31107697,6.460866685,28.579773,,kidneybeans
55,62,118,14.3434223,76.77088146,4.195682642,59.35598655,,kidneybeans
61,67,39,23.25956949,74.56770861,8.823984308,120.4698939,,coffee
48,88,90,12.67746023,50.41822739,8.112345847,240.6500099,,grapes
2,30,58,28.8398357,79.03448379,8.15368164,45.23642752,,mango
73,94,91,18.61191583,95.05510997,6.470266335,176.7003059,,mango
110,115,29,35.5382553,65.17115749,6.44947578,199.0992013,,kidneybeans
112,108,41,31.67003087,53.45112899,8.032603178,104.3373255,,kidneybeans
39,77,36,17.96073614,50.96625039,8.053670642,190.6735473,,kidneybeans
30,108,59,29.45623521,49.99233616,7.23870548,123.6001984,,banana
80,103,31,31.44806776,77.21914288,5.292269317,57.8357181,,coffee
68,103,34,37.1544392,91.85752632,8.609190747,191.6406999,,kidneybeans
92,19,65,22.46455892,87.85827449,7.798291718,50.98798059,,grapes
14,72,78,18.11393357,19.53139724,5.753503317,238.3236979,,grapes
77,11,4,38.22164035,73.68132527,4.393276114,166.3062559,,kidneybeans
102,86,85,11.54723699,67.24987959,8.367682662,129.8095068,,kidneybeans
74,31,143,28.05420407,45.26664196,4.172787347,261.1658155,,kidneybeans
126,23,52,21.36716145,19.58486848,6.834958168,147.9752359,,kidneybeans
80,93,41,23.06711381,46.65074935,4.4505191,193.9572402,,coffee
93,98,43,12.11167133,69.86113754,5.186188834,46.01702762,,grapes
132,130,15,18.18672162,17.43634787,7.782453147,261.9819198,,kidneybeans
22,35,49,21.4499024,62.64630063,5.915573314,202.4866932,,banana
80,55,101,39.47730684,79.25895204,4.004284626,161.6611793,,coffee
2,107,8,18.80669466,38.95046396,8.591467864,219.5601193,,mango
68,43,12,20.22466641,71.81846652,6.191399763,175.7177775,,kidneybeans
133,2,119,34.78013277,46.536045,5.59753861,287.4320989,,coffee
107,121,25,27.86239359,50.43447498,7.233619657,250.4626514,,kidneybeans
74,92,19,11.33599479,73.33674466,8.473855222,219.4379656,,kidneybeans
72,70,80,22.65198083,19.29482419,7.30209832,206.6936906,,kidneybeans
26,82,117,35.66987136,10.29915299,8.669279407,165.1328029,,kidneybeans
115,38,141,34.72710963,34.93552135,6.470613897,264.0790449,,kidneybeans
128,143,32,25.67630386,13.23402223,7.582590716,68.68549031,,kidneybeans
61,113,28,29.80669036,97.35343493,7.894453495,100.9352285,,coffee
52,145,0,33.7587863,49.20164745,4.54484496,220.4991491,,grapes
68,84,50,38.44648534,60.31667686,7.239343204,202.3037355,,kidneybeans
62,70,124,20.46806009,69.49431671,6.767322831,166.0668044,,kidneybeans
11,45,6,18.99572038,30.02520375,8.482894405,49.00659777,,kidneybeans
44,16,63,15.9420546,23.31106642,4.838593934,51.1122377,,grapes
54,140,94,19.77876701,18.74428313,8.946824664,14.79698159,,grapes
131,52,45,30.74290525,56.64991964,4.807691171,258.8541477,,kidneybeans
119,0,145,15.125276,35.25725696,4.297378378,86.48493223,,grapes
47,119,101,20.50560821,86.71113391,6.24189689,230.7729127,,kidneybeans
140,111,5,14.19840764,77.39542017,5.983492954,81.99259883,,kidneybeans
137,0,21,18.08862855,13.41372204,7.325092194,76.14563005,,grapes
120,19,5,29.06269368,16.4496897,4.594036727,104.9190246,,kidneybeans
117,104,116,38.32726547,49.49937104,8.940664044,295.189692,,kidneybeans
50,34,32,25.04703513,67.2181556,7.71047554,241.8968962,,grapes
133,41,135,24.76346765,35.50161493,6.053943802,59.87388621,,coffee
79,31,143,21.16162567,93.0046655,8.859712429,121.6765688,,kidneybeans
142,79,28,26.51030527,46.35793928,5.722299379,52.87382146,,kidneybeans
140,142,71,34.16218264,56.48733008,4.313320343,18.7385217,,kidneybeans
41,24,11,31.07014655,19.90492478,6.020290228,293.7972177,,kidneybeans
104,20,105,24.0422013,20.00384818,7.692251778,222.1248211,,kidneybeans
136,20,147,13.35843558,91.35656576,8.555183057,93.83781089,,kidneybeans
29,131,43,31.88983713,40.6270738,5.870440532,197.4666757,,kidneybeans
41,27,123,12.5357482,71.44675616,5.210205537,261.3239134,,kidneybeans
40,134,146,34.69138483,96.51381755,6.816841439,278.3977507,,kidneybeans
129,149,3,12.46035606,54.62356867,4.903505141,233.8523319,,kidneybeans
134,72,24,27.49362867,62.13052647,6.685561116,246.3253836,,kidneybeans
49,54,76,16.83228152,10.94691879,6.456615245,180.8799085,,kidneybeans
87,113,41,14.93754152,30.16060739,8.205572226,203.2050339,,kidneybeans
47,99,0,28.82854935,16.53975696,5.0355953,38.2122214,,kidneybeans
86,136,145,17.7886914,28.54018884,7.797946347,94.66670902,,grapes
58,105,97,21.37392392,72.82146632,4.541389193,283.7373322,,kidneybeans
4,120,88,13.23390045,90.84260702,5.047493147,280.6694462,,grapes
63,69,52,34.80902256,63.40849457,4.767582951,175.2779661,,kidneybeans
21,138,10,38.99013605,14.90749325,8.890392296,183.3360742,,grapes
33,29,149,16.53170262,42.57812409,8.256453515,134.4109436,,grapes
143,14,65,26.96126558,44.08467985,6.303119419,60.01929135,,coffee
111,29,15,30.10744035,26.65546448,5.253129836,165.7026823,,kidneybeans
119,135,80,11.14195729,66.18174521,4.637449342,230.191252,,grapes
119,28,18,10.99990474,71.83011184,5.70913728,47.43718553,,grapes
78,115,79,12.96340162,24.41187093,8.19934575,21.69947959,,coffee
57,137,132,29.06266904,76.85762754,7.173930249,95.09603673,,coffee
74,46,126,27.04094281,46.87747029,8.731593034,14.02810797,,kidneybeans
98,10,80,25.73107666,31.6468342,6.834418949,57.22944495,,kidneybeans
130,75,87,19.36095622,19.09562716,8.422913145,187.1702981,,kidneybeans
14,119,111,30.91619675,43.10297521,5.239660902,99.20370587,,grapes
124,131,139,33.22243645,68.0277112,5.071394729,54.02117563,,grapes
69,84,123,29.31755516,32.79362392,5.097377306,23.60705342,,kidneybeans
39,47,118,13.34283487,90.08567019,4.600254672,22.98848843,,kidneybeans
79,81,80,31.93735257,36.47355866,4.255466218,264.7820601,,kidneybeans
90,68,19,28.98050857,36.34890041,5.905923122,89.31214636,,kidneybeans
134,120,35,15.6903328,40.71934025,7.629788063,203.3710547,,kidneybeans
126,20,127,17.80969706,16.49884654,8.621965883,209.8009113,,kidneybeans
52,127,28,16.16494966,68.21656177,7.679171855,259.4567558,,grapes
90,43,59,28.12056046,60.61693214,7.846006332,130.594749,,kidneybeans
21,116,120,29.96021282,87.42937762,5.151812681,154.9482784,,grapes
9,34,99,15.97132017,85.15143547,4.059008909,64.82103052,,coffee
88,3,109,34.4591729,90.86421982,7.936510095,177.8053137,,kidneybeans
14,18,84,35.02328306,48.18276059,5.815133199,118.6651361,,grapes
13,135,135,25.14010333,67.59972646,6.435497381,197.8933189,,kidneybeans
22,12,36,15.81180831,52.38381602,5.989534217,253.9286979,,banana
19,130,6,32.04181857,22.93500929,5.838180013,227.1329211,,banana
92,24,40,33.35880211,61.95750991,8.447575171,229.5029721,,grapes
132,10,39,21.63832868,91.13237304,7.946664405,81.2008385,,kidneybeans
111,8,11,33.76512083,35.35975614,5.642668506,161.4784459,,kidneybeans
38,73,80,24.13853104,10.44127748,5.269592379,148.7543063,,kidneybeans
69,107,58,23.41587508,80.52938096,7.865056193,93.55029318,,kidneybeans
32,3,142,20.8981013,51.51355003,6.376699834,25.25192162,,kidneybeans
93,4,83,10.90984889,25.12292913,6.575127188,198.0815118,,grapes
64,96,65,26.1059624,93.62643395,6.310918351,81.36659803,,kidneybeans
122,91,145,36.54781188,34.62588009,7.545168245,212.3897484,,kidneybeans
107,11,28,30.21711308,49.36439862,7.616575636,11.36630172,,kidneybeans
103,37,80,12.23845754,49.50238257,4.950523392,175.7409595,,kidneybeans
61,50,87,20.04733114,16.08105285,7.956129843,114.5939234,,coffee
127,53,122,19.18830425,76.75856974,6.493561712,172.6499625,,kidneybeans
61,63,125,31.56906969,25.76118101,5.983250468,126.0967262,,coffee
139,97,112,28.11122023,43.67549027,7.014053491,184.7797766,,kidneybeans
135,127,35,10.44458247,86.74506573,4.484673279,271.8048583,,grapes
66,17,135,26.92533393,79.55636105,7.184387163,183.8651116,,kidneybeans
6,107,100,18.64145243,54.26305899,7.198246789,282.6837673,,grapes
52,121,119,38.81534363,24.93888736,4.744705907,259.7461522,,grapes
140,37,97,24.80387657,47.31340353,6.854805827,115.8782306,,kidneybeans
100,25,66,14.58773337,89.38961758,5.121701188,282.5266903,,banana
82,85,147,13.06050097,36.24114789,5.691030063,257.7401059,,kidneybeans
66,89,129,14.96810033,22.81269411,5.590370934,211.1751148,,kidneybeans
25,92,141,37.30232209,54.46126473,5.749443533,191.8217341,,coffee
24,90,50,16.63625775,33.23157881,7.596432735,244.1756617,,kidneybeans
5,16,47,12.73711837,43.22063304,4.684007115,138.5099191,,coffee
75,16,84,32.72946451,96.33024876,8.327017495,286.1100488,,coffee
21,66,91,13.39466223,86.54500221,5.9485199,126.0669377,,grapes
25,93,9,26.07473325,48.84107518,6.469711475,270.4224529,,coffee
139,141,138,14.13832649,84.08526,4.345759501,260.7423234,,kidneybeans
127,41,118,20.86936627,68.65212666,6.587441773,156.5280226,,kidneybeans
1,103,137,22.86786375,80.43297807,6.806224008,45.38429696,,kidneybeans
96,138,147,36.41843065,39.25090602,4.862137237,100.5507571,,coffee
71,84,113,11.01688675,26.93429654,4.418552189,126.9736705,,kidneybeans
17,140,90,20.67603911,59.78494963,7.543340972,173.8203963,,kidneybeans
83,98,47,12.77655976,25.57593567,7.851827657,283.8894525,,coffee
145,137,132,33.78908977,13.82697718,6.219552699,262.2244526,,coffee
51,55,14,25.07948531,44.34422475,5.026312188,47.79742581,,mango
17,27,42,18.69647541,57.62509666,4.225185278,236.714788,,kidneybeans
63,34,71,19.50472766,48.17950368,8.845351532,111.3432936,,kidneybeans
38,139,53,11.07430623,77.12181046,6.37472854,71.44410666,,kidneybeans
32,3,24,10.50101503,67.29701445,5.313300455,270.8751219,,kidneybeans
102,90,125,31.12653066,19.63936174,5.052427292,64.97295486,,kidneybeans
54,76,143,36.18955042,89.96211686,5.653053257,180.8022929,,grapes
117,147,63,37.26758877,53.78818761,6.972831556,179.889293,,kidneybeans
9,27,63,34.10556234,48.29344309,5.871826375,242.41911,,coffee
63,71,129,33.70554539,22.76333313,5.96435506,87.06240167,,kidneybeans
35,60,25,11.06275112,32.65706289,4.996010844,36.40296429,,kidneybeans
41,137,35,29.96918917,98.10270156,4.796807904,119.6695283,,kidneybeans
103,25,72,30.38534411,41.80327229,6.65153865,170.3282657,,kidneybeans
111,40,55,17.54197144,52.8200234,6.347958091,229.1597236,,kidneybeans
84,73,146,34.26003216,67.59344565,5.094291044,293.4285462,,kidneybeans
11,138,125,20.16820998,78.12369744,4.520472778,22.12277483,,kidneybeans
47,35,17,14.65665495,24.26141363,8.399556036,107.6851158,,kidneybeans
149,143,145,32.29828627,84.15261028,7.202247185,93.17361385,,kidneybeans
109,110,114,13.98249383,65.63765286,6.777853186,138.8639389,,grapes
142,114,60,16.75662737,62.64676321,5.691580361,160.5024051,,kidneybeans
85,130,11,15.65209939,66.82567106,5.495285159,173.5125153,,kidneybeans
38,145,53,33.02543822,14.78006696,5.528340253,214.9755137,,kidneybeans
122,3,108,26.1136593,11.26167282,4.457187602,276.9931926,,kidneybeans
105,147,135,13.86702314,46.05530035,7.124209521,245.9295919,,kidneybeans
57,149,57,23.97622151,87.39151655,8.600763419,157.8900995,,coffee
133,5,45,17.98049987,61.69558008,7.142747675,70.26432264,,coffee
125,29,119,34.09636043,42.62393585,4.327234668,129.6300891,,grapes
79,105,113,33.72543602,58.80687322,7.862408191,166.8838742,,kidneybeans
126,42,51,27.7362126,75.06284545,7.991311974,46.70786505,,kidneybeans
22,102,5,38.83617141,81.03299481,4.583896799,221.1242029,,banana
131,55,31,39.66117346,25.69312101,5.894801327,43.34214497,,kidneybeans
26,121,13,11.72864971,79.59529286,4.885379793,146.9626256,,kidneybeans
38,102,90,18.05304168,47.08722271,4.166676194,254.4861043,,kidneybeans
32,16,19,17.71733784,18.20083469,4.954365092,179.0046543,,kidneybeans
12,107,91,22.62006512,16.5910925,8.65201255,75.72419896,,kidneybeans
106,6,121,29.95786103,22.8755385,5.186330097,133.2540037,,kidneybeans
0,68,84,29.89506218,12.50082708,8.020969279,83.37804912,,mango
120,12,104,36.5838737,41.66089094,4.36196289,49.68404332,,kidneybeans
99,19,121,25.99390014,13.77231576,5.531219415,170.9386868,,kidneybeans
62,63,75,12.89652579,15.03826538,4.277121877,34.92030276,,kidneybeans
127,10,114,16.23435958,92.44394296,5.386891294,43.41147925,,kidneybeans
65,149,101,23.16089585,69.04464117,8.654997404,85.658533,,kidneybeans
58,52,33,31.38183147,45.23262271,5.765612037,128.5488654,,kidneybeans
140,70,116,33.08041657,22.15742413,6.039054368,255.1453946,,kidneybeans
129,7,74,34.57346355,90.2219529,8.131312787,191.5679814,,kidneybeans
145,6,108,12.54072924,78.49641054,8.712584095,145.6043219,,coffee
115,128,146,39.56001102,89.51687782,5.381553431,240.1584952,,kidneybeans
115,132,87,12.3216431,27.32524818,6.977006118,163.1597239,,kidneybeans
48,33,46,25.193417,35.711618,5.220680152,186.1198876,,grapes
39,145,147,37.30246331,84.07605205,8.856364106,64.30467449,,kidneybeans
111,27,53,18.61135864,98.89269636,7.495163841,204.9592101,,kidneybeans
78,64,26,28.93603437,76.67322048,8.211865361,164.93944,,coffee
67,11,131,32.65552026,20.64064336,7.707828957,186.9435328,,kidneybeans
11,91,2,17.13689469,85.95696108,8.85305463,224.3926205,,kidneybeans
35,88,7,21.48226061,33.96783038,8.216069992,34.01260804,,kidneybeans
133,82,122,22.03231568,51.50464608,8.172753193,156.7570614,,coffee
121,46,97,20.81831731,76.86981588,7.921812685,116.9375193,,coffee
23,130,64,27.88445564,24.21870462,8.036166149,89.46924876,,kidneybeans
125,19,27,18.79137054,85.27484487,5.179788644,230.6792395,,grapes
126,143,94,22.94806809,42.86725137,8.626532929,47.66681732,,kidneybeans
78,119,57,22.38033834,66.88638419,7.436361193,20.6912256,,coffee
120,25,4,30.59528196,72.20745792,4.284279376,190.7750902,,kidneybeans
119,17,31,25.30567663,82.83289304,5.552752984,91.16727989,,grapes
128,129,83,35.40549909,68.35564641,6.012599399,294.7808799,,kidneybeans
15,29,6,39.03375628,84.72753096,7.891381664,59.2466588,,coffee
134,74,36,23.77290204,99.92532362,8.835761177,186.496027,,kidneybeans
53,105,70,37.41820289,63.46384635,6.263337156,245.0274202,,kidneybeans
123,17,30,27.61051455,97.20580088,6.777893634,238.1576689,,kidneybeans
